logFC	AveExpr	t	P.Value	adj.P.Val	B	p.value.log10
Q14978_S643	-0.578827300804574	-1.19592173225753	-4.1879795808678	0.00140422549846317	0.00664580235383414	-1.75485083539971	2.1774525787834
O95817_S385	0.386294830409822	1.40759592788992	4.13504236659687	0.00129277903480028	0.00632760822756162	-1.76826897898404	2.19876041792303
P78344_T508	0.245305487166981	0.295900234016612	4.12560494289459	0.00131517646376795	0.00641790316403278	-1.78588482013609	2.19260684000516
Q5JTV8_S143	-0.326158600485855	0.357475613429789	-4.11742609490285	0.00133491082727475	0.00647938852223681	-1.80115677664009	2.18846597776349
Q09666_S5552	-0.448987746942131	0.232625243676073	-4.11708071818222	0.0013357508645842	0.00647938852223681	-1.80180179029508	2.18846597776349
O14974_S445	0.253934126966124	0.924995294642601	4.11404985399046	0.00134314607673582	0.00649587016278485	-1.80746250440508	2.18736266420863
Q07157_S912	0.384938524144039	-0.635079863094208	4.10222711451683	0.00137239935372844	0.00661765267005551	-1.82955013852661	2.17929603068429
Q8N3V7_S819	-0.537923771046729	-0.0600648494426016	-4.09599546626408	0.00138808221837554	0.00664148897069657	-1.84119639113235	2.1777345442367
Q9UPQ0_S718	0.376041388462652	1.29182107445431	4.09440564090449	0.00139211276762447	0.00664148897069657	-1.8441680440068	2.1777345442367
Q8IVT2_S394	0.364924510647494	0.629433755326623	4.09327424933376	0.00139498843910818	0.00664148897069657	-1.84628291682793	2.1777345442367
P46821_S1881	0.345346488006076	-0.530651993425539	4.09287295349291	0.00139600988892752	0.00664148897069657	-1.8470330678782	2.1777345442367
P46821_S1965	-0.359821015763234	-0.0844275701437093	-4.09217903829191	0.00139777798644814	0.00664148897069657	-1.84833024584503	2.1777345442367
Q96AQ6_S43	-0.872283472217393	-1.8253261988502	-4.22474774059084	0.00201820662400676	0.00843054456398141	-1.85343843605697	2.07414437158004
O94804_S454	-0.546375719363663	-1.07295364219901	-4.08862684018995	0.00140686523675012	0.00664580235383414	-1.85497112451351	2.1774525787834
P78344_S395	0.295351826353151	-0.0443552456990275	4.08346512775233	0.00142017868128398	0.00667924769871987	-1.86462260919783	2.17527245050255
Q13428_S503	-0.622711769287049	-0.765384316435235	-4.08269892451445	0.00142216597154281	0.00667924769871987	-1.86605543385146	2.17527245050255
Q07157_S329	0.371857525337736	-0.81595320015093	4.18242049345568	0.00172731423479233	0.00762740660743895	-1.86664658719573	2.11762310130237
Q12888_S1114	0.357463548781995	1.29799817055122	4.07867803337542	0.00143264200918617	0.00670905840036752	-1.87357530791923	2.17333842770276
Q9P0V3_S246	0.349718214547278	0.660249264585484	4.07471171326701	0.00144305383914787	0.00673556064677654	-1.88099423574453	2.1716262491366
P27816_T521	0.292023732506639	1.23381267598979	4.07337089799622	0.0014465911789077	0.00673556064677654	-1.88350245459578	2.1716262491366
Q9P2M7_S149	-0.334841817489958	-0.907579902870132	-4.06836129912444	0.00145988679520514	0.00677804583488099	-1.89287485341098	2.16889549867825
O43379_S1228	-0.66975353643827	-0.1235914619311	-4.10539051782719	0.00161980806528771	0.00727123786213408	-1.90224691738172	2.13839164816007
Q6P158_S127	0.275591229552811	-0.771757622520439	4.06018903891619	0.00148184720080279	0.00686040370742033	-1.90816796412615	2.16365032704162
O00418_S470	0.331566778757562	-1.2219207790395	4.05793449379145	0.0014879653119652	0.0068691580452939	-1.91238780134916	2.16309649127979
Q09666_S5448	0.368027563832829	1.00307720737521	4.05323393809476	0.00150080497523017	0.00690023643914068	-1.92118695749934	2.16113602774755
Q9H6F5_S47	-0.253267114044911	1.71521742947549	-4.05236536579785	0.00150318996889588	0.00690023643914068	-1.9228130367801	2.16113602774755
P49756_S583	0.288098046106734	-0.15913651657881	4.04623538781164	0.00152013357550645	0.00695835791605065	-1.93429059612894	2.15749323627138
Q9Y2D5_S778	0.411138709849901	0.851085970445495	4.02765037089293	0.00157271644751613	0.00717883209891491	-1.96910388529485	2.14394620398233
P52948_S888	0.205600709835782	0.0143608780244171	4.02348715313897	0.00158475022845603	0.00720296958885503	-1.97690550812851	2.14248841882325
Q12888_S1113	0.48130283905163	0.0611218522183356	4.0193561380472	0.00159678467890068	0.00722778580282339	-1.9846478991412	2.14099472634218
Q13428_T914	-0.391053956522684	-0.833890942297361	-4.05907593526788	0.00175549484766257	0.00768916206860289	-1.98516941460582	2.11412098514133
Q9UKM9_S135	-0.304394155676631	0.732609034893808	-4.01670242081251	0.0016045650836679	0.00723380251362355	-1.98962210552311	2.14063335186612
Q5VT52_T723	-0.57985383452585	-0.750313121756232	-4.00906862243992	0.00162716492956452	0.00728414052491005	-2.00393364497686	2.13762168443062
P35269_S385	-0.427633318930797	-1.14126022693922	-4.00633652292339	0.00163533272187088	0.00730059250835215	-2.0090565788783	2.1366418915692
P46821_S832	0.29859847596555	-0.0266800062499589	4.00461813311095	0.00164049157378157	0.00730355837642479	-2.01227895769516	2.1364654951233
P06400_T356	-0.219465016154693	0.0119882692154286	-3.99944049688854	0.00165613710198144	0.00735306773420723	-2.02198935048428	2.13353143342212
O95817_S289	0.34544012563282	0.114009843762651	4.02281986791794	0.00186991954820544	0.00794112895725291	-2.05020941063556	2.10011775134474
P53814_S514	-0.323338182630462	-1.1999707595746	-4.02228541294962	0.00187166300961715	0.00794112895725291	-2.05116898086301	2.10011775134474
Q8IZ26_S113	-0.323338182630462	-1.1999707595746	-4.02228541294962	0.00187166300961715	0.00794112895725291	-2.05116898086301	2.10011775134474
P15056_S363	-0.349711114938137	0.63574935116366	-3.97384255072001	0.00173577496128764	0.0076439954257247	-2.07002141074654	2.11667958150493
Q32MZ4_T525	-0.341542008298289	-0.139009817302505	-3.97193072024026	0.00174187878738374	0.00765014332296911	-2.07361037634343	2.11633042840304
Q9H0W5_S261	0.252602053436933	-0.692670353599527	3.96520900378503	0.00176351479104901	0.00770352563294258	-2.08623038804158	2.11331046800947
P46087_S732	-0.375182122438405	0.276443636075965	-3.96339141767578	0.00176941262120727	0.00770856704949549	-2.08964336383274	2.11302634572794
Q9UQ35_S1083	0.508998227440646	0.113149813111504	3.9545605506654	0.0017983576874462	0.00775179246009439	-2.10622830526794	2.11059786323314
Q09666_S93	0.329712302976856	0.714040594271066	3.95322198576179	0.00180278743290418	0.00775179246009439	-2.1087426143516	2.11059786323314
P06748_T199	-0.454659596004581	0.112268571420543	-3.95166427899869	0.00180795651838509	0.00775179246009439	-2.11166868188408	2.11059786323314
P11532_S1015	-0.454659596004581	0.112268571420543	-3.95166427899869	0.00180795651838509	0.00775179246009439	-2.11166868188408	2.11059786323314
Q2TAL6_S91	-0.454659596004581	0.112268571420543	-3.95166427899869	0.00180795651838509	0.00775179246009439	-2.11166868188408	2.11059786323314
Q9NS39_S123	-0.454659596004581	0.112268571420543	-3.95166427899869	0.00180795651838509	0.00775179246009439	-2.11166868188408	2.11059786323314
Q9UBC2_S229	0.36010247231014	0.384857832483458	3.98549066002056	0.00199583797287775	0.00843054456398141	-2.11728594975223	2.07414437158004
Q5VZ89_S1061	0.22510098060078	-0.855600345188373	3.93459309281244	0.00186561419872604	0.00794112895725291	-2.1437450851611	2.10011775134474
O75343_S150	0.520810015036877	-0.610769593971981	3.89605148182656	0.00200284158304343	0.00843054456398141	-2.2162231933804	2.07414437158004
Q9NYL2_S637	0.308675431456195	-0.385295967364863	3.89454921505202	0.00200839571757452	0.00843054456398141	-2.21904983055687	2.07414437158004
Q9UQ35_T1856	0.542309245112997	-1.47626568025886	4.07807851407238	0.00319770740349457	0.0120843593736714	-2.22399092298729	1.91777636783424
P12268_S160	-0.372070773460865	-0.59613457024713	-3.8919116098853	0.00201818568350015	0.00843054456398141	-2.2240129814209	2.07414437158004
P20839_S160	-0.372070773460865	-0.59613457024713	-3.8919116098853	0.00201818568350015	0.00843054456398141	-2.2240129814209	2.07414437158004
Q02952_S381	0.327588207620577	0.83565060243831	3.88989297834022	0.00202571130518659	0.00843054456398141	-2.22781165862849	2.07414437158004
Q9NQW6_S54	-0.501693708492084	-1.36582324441035	-3.88914190339439	0.00202851872277953	0.00843054456398141	-2.22922509085683	2.07414437158004
P06748_S125	-0.2231085754101	2.23476004650472	-3.86747797429208	0.00211123828407139	0.0087519444173878	-2.27000621004534	2.05789544915717
P41227_S205	0.457016055743117	-1.25329529296653	3.85873816838135	0.00214558239023244	0.00887168291126647	-2.28646493467561	2.05199398899012
Q9BYX2_S920	-0.312273418778412	-0.877766312905845	-3.84439604960992	0.00220318856696232	0.0090867548764309	-2.3134817480287	2.0415911872825
Q96T37_T568	-0.259405688747609	-0.383290109038605	-3.8383023105734	0.00222814248446857	0.00916640895509222	-2.32496365272685	2.03780077081173
Q9UQ35_S2272	-0.322822072957461	-0.511801749941725	-3.83625206034371	0.00223660329035969	0.00917798067382447	-2.32882714179406	2.0372528611391
Q14684_S245	-0.363107293229383	-0.045008759623507	-3.83245786492547	0.00225234786916818	0.00921930802871106	-2.33597741880549	2.03530167445506
O60271_S733	-0.250645741659135	-0.0378112748735658	-3.82778838160224	0.00227188068921377	0.00927589477379995	-2.34477808516264	2.03264418666377
Q15642_S296	0.258799890567404	0.432990949194188	3.81669375558697	0.00231898991780777	0.00944245928540319	-2.36569218260302	2.02491487911498
P13861_S99	-0.30898296073556	0.205197516916724	-3.81545824095772	0.00232429767025309	0.00944245928540319	-2.3680215380301	2.02491487911498
O15173_T211	0.792931079981096	-0.767788987276899	3.8109181985725	0.0023439087939812	0.00949838351675674	-2.37658158399476	2.02235029886765
Q9Y5S2_S1690	0.510173235831095	-0.56161808435468	3.82711640685388	0.00263591615059291	0.0104527341703809	-2.4030164373647	1.98077009426164
Q8IXT5_S575	0.263987270672813	-0.443371048843027	3.77370626130408	0.00251117705516569	0.0101257139321197	-2.4467747648314	1.99457434630102
Q13263_S473	-0.34076183027603	-0.573308711576731	-3.77056935091344	0.00252582479006693	0.0101595675343039	-2.45269441633043	1.99312477841655
Q8WVM8_S303	-0.46819782893805	-1.12191283047931	-3.75920003510882	0.00257965053114573	0.0103504496620045	-2.47415245544963	1.98504078243071
Q7Z6Z7_S1907	0.306315250345432	0.0905848310962081	3.7531465531441	0.00260878704178212	0.0104415737509752	-2.48557948416515	1.98123403966177
Q12888_S500	0.236089946457029	0.634282701684776	3.75098190198244	0.00261928745698067	0.0104527341703809	-2.48966596385715	1.98077009426164
Q9Y2D5_T746	0.339822280374002	-0.423998843095716	3.74954883208131	0.00262626285805287	0.0104527341703809	-2.49237143706727	1.98077009426164
Q96D71_S482	0.263931707836464	-0.0026275908734695	3.74638212486936	0.00264174413971668	0.0104527341703809	-2.49835007264533	1.98077009426164
Q14247_S418	-0.566349665716631	0.809615990960772	-3.74469778835316	0.00265001646768749	0.0104527341703809	-2.50153018303299	1.98077009426164
Q86SQ0_S203	1.35237029556128	-0.922245663122918	3.74466654981517	0.00265017014042887	0.0104527341703809	-2.5015891638476	1.98077009426164
Q9P0K7_S281	-0.290775513124781	-0.0719883571854088	-3.73947122309006	0.0026758549352348	0.0105284849146648	-2.51139880849943	1.97763412079383
Q02952_S514	0.410312787619926	-0.699175674179448	3.73568322240942	0.00269474255326594	0.010577189973568	-2.5185517559039	1.97562969535066
Q9Y4B5_S776	0.750744864670035	-1.2454312002398	3.81313659533609	0.00381754581920501	0.0139718737752436	-2.51914470240343	1.85474534652157
P19634_S693	0.636849787453361	-1.2561978385575	3.75461855694319	0.00299644280831544	0.0115658421936166	-2.53436063165784	1.93682273758223
Q92609_S554	-0.224534291249289	0.109576085548966	-3.72388692229625	0.00275443904214404	0.0107841696218568	-2.54082990925733	1.96721328983165
P49736_S27	-0.241128734516132	-0.0480811725869969	-3.72265566080332	0.00276074742319533	0.0107841696218568	-2.54315548992337	1.96721328983165
Q9UJU6_T291	-0.236280733883134	0.341731872044452	-3.71841030829244	0.00278261202924348	0.0108435121043661	-2.5511743838512	1.96483003140402
Q7Z422_S107	-0.26036372618558	0.846001312692286	-3.69861808660954	0.00288690715022086	0.0112230242083945	-2.5885663468153	1.9498901002951
P49454_S3150	-0.421351956352827	-0.975820157271994	-3.69705568866455	0.00289530845918084	0.0112288215899018	-2.59151855092306	1.94966581843635
P15924_S22	0.296355726215626	-0.611506386901869	3.72204098989693	0.00317464947733263	0.0120591659545957	-2.59347741768948	1.91868272816955
Q96S82_S230	-0.237759946192857	0.601402252200667	-3.6885663890743	0.0029413955999204	0.0113803996425492	-2.60756055016372	1.94384248666623
Q9UQ35_S2407	0.305176889602658	-0.516183123328058	3.67664770533911	0.00300736816485961	0.0115805053741632	-2.63008620542655	1.93627248754976
P30622_S204	-0.353204297222327	-0.918003280130282	-3.67369376644115	0.00302395129620217	0.0116168341757175	-2.63566954986413	1.93491220992707
Q8N163_S678	0.359136564658306	0.0305975743881069	3.66103970481359	0.00309605337211516	0.0118657705888847	-2.65958984781315	1.92570405250493
P60468_S17	-0.554484069563371	0.440190664851154	-3.65787664404875	0.00311434891107685	0.0119078046599997	-2.66556965178159	1.92416829829304
Q01167_S398	-0.266544175424439	-0.513326362860549	-3.65056057506271	0.00315708991191624	0.0120428899222157	-2.67940162940167	1.91926928328837
Q9C0C2_S672	0.247167262601842	0.409483646021447	3.64732230244796	0.00317619878681044	0.0120591659545957	-2.68552437763093	1.91868272816955
Q7Z4B0_T65	-1.04236590722297	-0.725337881459006	-3.64459421145847	0.00319238867446356	0.0120843593736714	-2.69068267545984	1.91777636783424
P30085_S180	0.674577443260468	-0.748727137060675	3.63729528190195	0.0032361194742763	0.0122011465097424	-2.70448430974608	1.91359935789414
Q9UDY2_S174	-0.40377250908556	-0.645420241542241	-3.62234217837474	0.00332762757176141	0.0125171176021118	-2.73276255794322	1.90249566742092
Q8NE71_T108	-0.217302031030126	0.382907491741053	-3.59765846417645	0.00348449533317585	0.0130769166660756	-2.77945111104506	1.8834946438377
Q9Y618_S1025	0.527005389386445	-1.32325062959706	3.71199216186518	0.00545039256124146	0.0185678991866192	-2.78562649138048	1.73123723052359
Q8IWZ3_S1679	-0.606005704296033	-0.52662744932304	-3.5922062080603	0.00352014937605125	0.0131802828020352	-2.78976514697463	1.88007527122564
Q9UQ35_S2581	0.272580627571631	0.576235201029664	3.5881987687292	0.00354659209306663	0.0132487635660535	-2.79734627883093	1.87782465014196
O95817_S386	0.389157177399774	0.242722202696173	3.58674775874985	0.00355621626456285	0.0132542463988868	-2.80009129968066	1.8776449600553
P49023_S85	0.266126037600952	-0.12698617199029	3.58418752257721	0.00357326256904081	0.0132873036034126	-2.80493481961239	1.87656314162835
Q02952_S627	0.555891516996503	-0.0210547679858383	3.58061091720191	0.00359721539098864	0.0133458333569784	-2.81170126720674	1.87465430227834
Q9HB58_S256	-0.234925491859891	-0.270056146398142	-3.5742198791157	0.00364042461580771	0.0134753758557803	-2.82379260720192	1.87045911261136
P54105_S102	0.400970961841756	0.902975498291548	3.5703746794549	0.00366667591910413	0.0135417008376005	-2.83106763773926	1.86832678483888
Q9UQ35_S1975	0.311580712478638	-0.984663657158003	3.56142105572461	0.00372855195057995	0.0137222507400533	-2.84800826591033	1.86257464928401
Q8ND56_T194	0.266583232245908	1.02834803340749	3.56086175655899	0.00373245220129449	0.0137222507400533	-2.84906650813022	1.86257464928401
Q9UKL0_S257	0.247797097866405	0.413138459864291	3.55360581048944	0.00378342922946549	0.0138782674895743	-2.86279562588395	1.85766474617802
Q9NZM3_S889	-0.283471644935276	0.0623663805607023	-3.5458692859536	0.00383856338445753	0.0140172258421202	-2.87743450678169	1.85333792935601
Q9Y608_S328	0.300732948753476	-0.180058223900861	3.53550908027784	0.00391367771293057	0.0142594759720004	-2.89703846983059	1.8458964342773
O94804_T952	-0.266122827137689	-0.0820217155633963	-3.52860871428725	0.00396453506615978	0.0144124596924153	-2.91009590974787	1.84126189429472
Q5VT52_S374	-0.391452256789282	0.0895098586480349	-3.51673280928753	0.00405364207363456	0.0147035008251254	-2.93256889510763	1.83257924974016
Q96T23_S1345	0.310199453419668	-0.226717591657528	3.51473364630409	0.00406884113772993	0.0147257613559268	-2.93635198434564	1.83192224193102
P46821_S1265	0.259938424318771	0.942961171566181	3.51255282150512	0.0040854873883549	0.0147531489023927	-2.94047884752468	1.83111527426357
Q9H307_S100	-0.22126249351333	0.262241433512698	-3.51046349685961	0.00410150013230401	0.0147781324057517	-2.94443256827292	1.83038044666684
Q96QR8_S304	0.228775382730767	-0.518524769059814	3.50905769647783	0.00411231017316787	0.0147843009544199	-2.94709282919672	1.83019920538306
Q9UEY8_S42	0.527864508933796	-1.36192091548343	3.53990350328759	0.00704765274457626	0.0226994638027289	-2.95127526277529	1.64398440140892
P08727_S35	0.302109931218402	-0.566409541015877	3.50621444288324	0.00413426222702836	0.0148304108585454	-2.95247325491602	1.82884681720308
Q5VSL9_S335	0.268666742087813	0.217864147513886	3.50372232535741	0.0041536011483412	0.014866964462675	-2.95718921295935	1.82777769668906
P83916_S91	0.570054578018697	0.0947509834362537	3.49853266137598	0.0041941686259529	0.0149791736641175	-2.96700987360057	1.82451214411402
Q13428_S1378	-0.252408881841132	0.0902178280079332	-3.49165693429701	0.00424853663504264	0.0151400702454919	-2.98002112672643	1.81987210983207
P27816_S507	0.219951455701333	1.74872811571784	3.48958115001194	0.00426509061409041	0.0151658036059014	-2.98394921499367	1.81913457233901
Q9BUA3_S308	-0.256313778249634	-0.265824982111012	-3.55329110881542	0.00577310824191776	0.0194750204838381	-2.99784136918396	1.71052207686396
Q6P158_S132	0.215890955300163	-0.621727041570505	3.46818975393723	0.00443954579482915	0.0157516635733567	-3.02442823326214	1.80267357250446
Q6PKG0_S143	-0.195752478310046	1.44572512597546	-3.46331159974698	0.00448033301358719	0.0158472773186991	-3.03365889167747	1.80004534209201
Q9UQ35_S1132	0.27454391379032	-0.1316499838032	3.46263757355227	0.00448599850252406	0.0158472773186991	-3.03493430257258	1.80004534209201
Q14980_S169	-0.294902143466854	0.251498888060028	-3.47613809420849	0.00492473107532222	0.0171225916263347	-3.04114635521188	1.76643050111718
Q13586_S519	-0.484606059215556	-0.84551380638337	-3.45777030032858	0.00452712643864361	0.0159578751904466	-3.04414420260866	1.79702493594875
P05412_S63	-0.229327025157353	0.91182675995465	-3.4405410657076	0.00467580984490385	0.0164463008614042	-3.07674404324805	1.78393176921169
Q7RTP6_S1310	-0.213601717833755	0.0284252105513503	-3.43154773803745	0.00475537701398241	0.0166652997762822	-3.09375941497533	1.77818686982138
Q9H6Z4_S108	-0.281037634550464	-0.963787019547244	-3.43118845719738	0.00475858405919688	0.0166652997762822	-3.09443915581794	1.77818686982138
Q9ULW0_S738	-0.315698876423737	0.490989748052936	-3.42747221332178	0.0047918852182683	0.0167307820853112	-3.1014700096952	1.77648375734028
P27824_S583	-0.45756854849402	1.48887003777509	-3.4268067273161	0.0047978735087723	0.0167307820853112	-3.10272904181465	1.77648375734028
Q9NPQ8_S502	-0.256909141743314	-0.378970934200741	-3.41219253704823	0.0049313063883844	0.0171225916263347	-3.13037616365528	1.76643050111718
Q6WKZ4_S357	1.5948007950732	-0.246460203684578	3.40805184479911	0.00496979153790319	0.0172194269703469	-3.13820897940943	1.76398130513307
O43303_S641	-0.270814618586883	-0.193497772846358	-3.43097551103229	0.00607727541676868	0.020195444892125	-3.14540590927632	1.69474657517205
O60330_S136	-0.270814618586883	-0.193497772846358	-3.43097551103229	0.00607727541676868	0.020195444892125	-3.14540590927632	1.69474657517205
Q8TEW0_S383	-0.339479422202264	-0.546734970839646	-3.39209307082171	0.00512098555979432	0.0177055351801399	-3.16839512092326	1.75189094141257
P07814_S886	-0.31454688104912	1.28353687723066	-3.39044892737571	0.00513682450474411	0.0177225898518242	-3.17150478158215	1.75147281313914
Q14160_S835	-1.91753877329945	-1.53088275693177	-3.4150066915899	0.00624592901327371	0.0207119833672097	-3.17337734288828	1.6837783113339
Q68CZ2_S662	0.454795341212922	-0.660594644984365	3.37358832825723	0.00530214141031304	0.0182373844173378	-3.20339118593854	1.73903744750817
Q6WKZ4_S206	0.367389909143796	0.0272315636677286	3.37295231868656	0.00530848174116971	0.0182373844173378	-3.20459388080626	1.73903744750817
P02545_S407	-0.398630988444425	0.418591842093909	-3.37092183886397	0.00532877481451793	0.0182684790582102	-3.20843346266335	1.73829760831918
Q9H0D6_S448	-0.29572820299583	-1.11774972870256	-3.36915554708555	0.00534649134490902	0.0182906282852151	-3.21177339951614	1.73777137620125
Q13439_S71	0.219326515041021	0.606841807513741	3.36563950133653	0.00538193606908082	0.0183732061181856	-3.21842179626171	1.73581505284266
Q13439_S266	0.211372624861259	-0.260221565789549	3.35625988530023	0.00547765753586165	0.0186217437150108	-3.23615607370079	1.72997965469998
Q9H1E3_S223	0.436350719888384	-1.28626845431408	3.43410651871548	0.00826964469224663	0.0257930376677558	-3.25204599011567	1.58849750762333
Q8NEY1_S541	0.493603557696332	-1.04093076414206	3.3383892625445	0.00566482229792265	0.0192178209480675	-3.2699384878229	1.71629585724396
P02545_S22	-0.240256588184072	1.30152046176943	-3.33199479222967	0.00573335253714217	0.0194097872351167	-3.28202444521084	1.71197922520521
P49321_S451	0.360344627533267	-1.0790486287679	3.32799989855405	0.00577659069120614	0.0194750204838381	-3.28957445985188	1.71052207686396
Q14157_S454	-0.213065229495989	0.936066579948621	-3.32610450225065	0.00579722029416306	0.0195041055445444	-3.29315643749763	1.70987396157756
Q7Z5L9_S71	-0.454358154636359	-0.865835671118989	-3.31794456574592	0.00588688658311421	0.0197648568131417	-3.30857610351914	1.70410632756375
Q9H4G0_S648	-0.3833500137668	-0.259398764209406	-3.31607230366745	0.00590765687372969	0.01979369571095	-3.3121137906565	1.70347311044118
P49023_S303	0.27602779393595	0.0258069284288861	3.31373149621263	0.00593372916768041	0.0198401438219767	-3.31653665115075	1.70245518395279
P27816_S941	0.469903396434174	-0.705554474785156	3.30351545104574	0.00604888365334026	0.0201836466872236	-3.33583737894428	1.6950003647067
Q8N8S7_T489	-1.48419730591131	-1.61492500648061	-3.30571235744181	0.00862272479503003	0.026740320213595	-3.36156983153918	1.57283339639473
Q92598_S809	-0.983643909667561	-1.0605172452393	-3.28543801593636	0.00625820543587689	0.0207119833672097	-3.36998153844569	1.6837783113339
O96013_S181	0.282011439588119	-0.274302555691587	3.29524102017711	0.00682176396190138	0.0223045602376051	-3.37129193421903	1.65160633499866
Q9UDY2_S244	-0.827978139731912	-0.207339910275393	-3.27847284915738	0.00634079274252395	0.020942658956507	-3.38313397976564	1.67896817954215
Q9Y2W1_S939	0.239323297391307	-0.646520964394668	3.26499730413045	0.00650370732241929	0.0214193481087412	-3.40857473666969	1.66919375092175
Q92560_S520	-0.307337838572609	-1.18368942796593	-3.26436276667005	0.00651148182505733	0.0214193481087412	-3.40977251339108	1.66919375092175
Q68CZ2_S690	0.32774779420856	0.664650411048833	3.28841060037539	0.00776538238289063	0.0245979461446341	-3.41492272469897	1.60910115368076
Q13428_S233	-0.745636834531921	-1.77801978591926	-3.25160879690402	0.00942052573490706	0.0287211150454484	-3.45232783665394	1.5417987034031
Q15554_S323	-0.297906829375378	-0.0147644790544449	-3.24034332561779	0.0068127619753566	0.0223045602376051	-3.45509992395163	1.65160633499866
Q86VM9_S534	-0.201229771925597	0.326471421275682	-3.23972758844406	0.00682066713027758	0.0223045602376051	-3.45626155520398	1.65160633499866
P49736_S139	-0.227505507262688	0.961999161285739	-3.23786067417855	0.00684469203824315	0.022334587474187	-3.45978351337412	1.65102206465347
Q13459_S1290	0.276468889419878	-0.680009364955201	3.23665667442242	0.00686023121211809	0.0223404323039918	-3.46205478950362	1.65090842721765
O60504_S530	0.250399684589847	0.962803569892493	3.23315953208382	0.00690556801564034	0.0224430960508311	-3.46865156480079	1.64891723186138
Q92870_S123	0.401608447827407	0.138554859780191	3.23061311716526	0.00693876924994982	0.0225059880861646	-3.47345459022179	1.64770191536497
P27816_S1073	0.275013571712733	0.535268287927497	3.2279748297911	0.00697333781259346	0.0225730556682557	-3.47843057968625	1.64640964738935
Q02952_S286	0.312465120823359	-0.0174019788253608	3.22294465133449	0.00703972740794786	0.0226994638027289	-3.48791690923188	1.64398440140892
P46937_S127	0.276055323626079	0.647583855934802	3.22184729397796	0.00705429490484807	0.0226994638027289	-3.48998623324722	1.64398440140892
O75179_S2067	0.555257748799997	-1.14879712000285	3.22654861014188	0.00772404889047266	0.0245627777828142	-3.49662319942481	1.6097225207747
Q14103_S80	0.372837802364637	-0.0596934317902143	3.22479948205493	0.00774854152214269	0.0245925390107068	-3.49981339289778	1.60919663102478
Q8IVT2_T377	1.19360383990778	-1.13463283024321	3.21278565934446	0.0071757537137792	0.0230446636065044	-3.5070717757425	1.6374296270884
Q09666_S135	-0.231533209358167	0.7919355376482	-3.21142199790152	0.00719421293170945	0.02305837478112	-3.50964257492767	1.6371713062549
Q9NQW6_S323	-0.289963214982427	0.365414813013356	-3.20806536363635	0.00723985373498319	0.0231589809435978	-3.51597015526412	1.6352805546298
Q6PCE3_S175	-0.419905247730062	-1.28370843467631	-3.20667151632879	0.00800706464726759	0.0251672728274852	-3.53287226002918	1.59916384286021
Q9Y4H2_S619	0.590296299397588	-0.98816075737979	3.1984934193328	0.00737161042035583	0.0235341197113521	-3.53401095742605	1.62830204174456
Q16512_S916	-0.241392481923497	0.253750019960522	-3.18357611723954	0.0075817664543877	0.024157589192902	-3.56211656853584	1.616946408315
Q76FK4_S365	0.359099536009626	-0.997201532453813	3.16875582981109	0.0077965158246084	0.0246485179279935	-3.5900268728303	1.60820918896463
P49674_S363	0.303929690830282	-0.773310976634003	3.16168606502258	0.00790109947243743	0.0249306536751666	-3.60333641700038	1.60326633426012
Q9NQW6_S792	-0.451520234970644	-0.603150336565542	-3.15806183057995	0.00795525784461038	0.0250528953439765	-3.61015822028854	1.60114207581473
O94885_S721	0.915306495036649	-3.11615974171762	3.28782329043567	0.0194375581578003	0.0505376512102807	-3.61918872065928	1.29638494623324
Q8WUF5_S395	0.332173220372163	-0.165622006132329	3.15237809589572	0.00804094331314493	0.0252249669572597	-3.62085492342732	1.5981693939826
Q9UKV3_S1004	0.162664851197242	0.732969758534362	3.14718853337201	0.0081199872816293	0.0254238522787045	-3.63061981985609	1.59475864352916
Q9H1E3_S181	0.234139751541587	1.63720835401494	3.13842765606955	0.00825519952605438	0.0257930376677558	-3.64710070769536	1.58849750762333
Q5JSZ5_S226	0.365788991395093	-1.02787950281218	3.1264048252241	0.00844443798769109	0.0262877619348621	-3.66970966808872	1.58024638691433
P98082_S401	-0.374481909087291	0.43106584013193	-3.12867389824649	0.00922281645579244	0.0284384757887338	-3.67499923921985	1.5460936841125
P46821_S1915	-0.428218947196695	-1.10816672845709	-3.12265532517042	0.00850433963805083	0.0264236174222421	-3.67675859948146	1.57800772725988
Q9UQ35_S894	0.253407176478546	-0.948787171919306	3.11371103050835	0.00864895760380108	0.0267705830593843	-3.69356960526447	1.57234216983975
P78316_S96	-0.323920700027722	-0.947380200770731	-3.11187552046975	0.00867893877324877	0.0268123108489149	-3.69701878776071	1.57166575424975
Q68CZ2_S874	2.12844584080595	-0.647303758729702	3.09876114084268	0.00973712352220849	0.0294450511283056	-3.72944460834226	1.53098768723592
Q8NCD3_S473	1.88112101943256	-1.33071828731548	3.08640690968574	0.0123623548761557	0.0351818330538582	-3.72998104067982	1.45368153655461
P25788_S250	-0.173357196189158	1.44922247919339	-3.07669333118644	0.00927414180190134	0.0284951347108379	-3.76308284762356	1.54522928555678
Q13595_T88	-0.23109330263097	-0.00228360605837156	-3.07657207120961	0.00927626231509738	0.0284951347108379	-3.76331038168446	1.54522928555678
Q9NTI5_S1283	-0.2672075246332	-0.599557506914816	-3.07495304926636	0.0093046211823575	0.0285283196628886	-3.76634822713342	1.5447238078251
