gene,fc(1),fc(2),fc(3),fc,pval,t,fdr
LSM11,-1.0494419042,-0.948236166601,-1.05457397235,-1.01741734772,0.00115600583484,-29.3861842709,0.0234071999144
LSM12,0.0473634687028,-0.13963855303,0.00152900362145,-0.0302486935686,0.644702687441,-0.537538891644,0.699350480328
LSM14A,0.143822960445,-0.0174772170786,0.169585526979,0.0986437567819,0.233989384255,1.68521398278,0.302184501137
LSM14B,-0.358248879878,-0.11042432009,-0.347784597434,-0.272152599134,0.0781810316834,-3.36320780238,0.131115366078
LSM2,-0.39749634885,-0.413873995585,-0.453762459332,-0.421710934589,0.00156613521601,-25.2391533832,0.024577265385
LSM3,-0.430668178308,-0.434908240891,-0.231622833119,-0.365733084106,0.0320200631756,-5.45330675767,0.0717838133572
LSM4,-0.254452487788,-0.225660405626,-0.277410208503,-0.252507700639,0.00349655700391,-16.8670240127,0.0293152526358
LSM5,-0.435932286,-0.231462787551,-0.30389325317,-0.323762775574,0.0325205281683,-5.40907317387,0.072539150108
LSM6,-0.330980732024,-0.464806635686,-0.23736162846,-0.344382998723,0.0348203152717,-5.21801937803,0.0757487385907
LSM7,-0.450014799656,-0.265432060486,-0.244847142681,-0.320098000941,0.0391066287365,-4.90724811489,0.0814853727778
LSM8,-0.359682212205,-0.295414327336,-0.381264904573,-0.345453814705,0.00552463839843,-13.3980859346,0.0325464055443
LSR,0.107246903009,-0.210839218017,-0.0653739178793,-0.0563220776291,0.602500025271,-0.612629159386,0.661575675479
LSS,0.220093121852,0.211334141912,0.188078188255,0.20650181734,0.00213303423593,21.6174989924,0.0260675969653
LTA4H,0.683510035626,0.524113024117,0.460485249349,0.556036103031,0.01393390581,8.38277365487,0.0458296033388
LTBP3,0.527887934299,1.09127607429,0.506380462786,0.708514823793,0.0659009991364,3.70017747952,0.115973205909
LTBR,-0.623542717833,-0.332218749347,-0.282009637366,-0.412590368182,0.0605982276475,-3.87527492136,0.109498733666
LTF,0.464537581303,0.184168824944,0.0484849575737,0.232397121273,0.198255732489,1.89710518026,0.264236109703
LTN1,0.310331643527,0.309045955981,0.383370215863,0.33424927179,0.00535711349935,13.6076828484,0.0321246693271
LTV1,-0.277118143665,-0.445852204695,-0.267637460369,-0.33020260291,0.0293873037862,-5.70401233758,0.0684551339965
LUC7L,-0.50398912447,-0.426091499501,-0.518509712309,-0.482863445427,0.00351264654198,-16.8281464065,0.0293152526358
LUC7L2,-0.154307453828,-0.169022834753,-0.162660354228,-0.161996880937,0.000691096334687,-38.0194219812,0.0222634729026
LUC7L3,-0.594773419436,-0.397487738201,-0.499856550845,-0.497372569494,0.012864960879,-8.73119404059,0.0442119058196
LUM,1.38926307458,1.37008124915,1.22804316572,1.32912916315,0.00146021640106,26.1405884925,0.0242642974712
LURAP1L,1.08183440521,0.959657337084,1.13817188528,1.05988787586,0.00246205958277,20.1162777153,0.026770602289
LUZP1,0.042910039845,0.127998626758,0.133966865918,0.101625177507,0.0745021024392,3.45568896074,0.126553580518
LXN,0.956617991908,0.74568387899,0.888453445366,0.863585105421,0.00513909075835,13.8956194095,0.031691241991
LY6K,-0.705661745953,-0.602653951544,-0.431404817701,-0.579906838399,0.0184972604441,-7.2502915299,0.0528938944517
LY96,-0.7185849492,-0.847347059853,-0.596198616493,-0.720710208515,0.00997053368856,-9.93972027102,0.0394354535049
LYAR,-0.14058128257,-0.141763674001,-0.0570051333147,-0.113116696629,0.0563732662751,-4.03155141545,0.103970667565
LYN,-0.187661197823,-0.324366850543,-0.154889431189,-0.222305826518,0.0504181294084,-4.28334749851,0.0964253794089
LYPLA1,0.207757085361,0.0953164167304,0.127146273006,0.143406591699,0.0503666053944,4.2857137276,0.0963829882434
LYPLA2,0.272538330711,0.226692269863,0.1898805361,0.229703712224,0.0106607536147,9.60753238246,0.0404505766402
LYPLAL1,0.179027193692,0.0904661704976,-0.0288494303241,0.080214644622,0.314406029926,1.33186457972,0.385865742626
LYRM1,-0.60308404254,-0.890216361516,-0.605816871421,-0.699705758492,0.0180344782539,-7.34533146149,0.0523454061509
LYRM2,0.110193524896,0.149020669709,0.173743600604,0.14431926507,0.0160300038184,7.80301588081,0.0491522250583
LYRM4,-0.163911125872,-0.409139762388,-0.203832284432,-0.258961057564,0.0763356962301,-3.40879339221,0.128842445825
LYRM7,-0.446443825868,-0.515129460776,-0.468733892418,-0.476769059687,0.00179571588571,-23.5665317124,0.0252254986701
LYSMD1,-0.303541123269,0.540152197528,0.117164790003,0.117925288088,0.676086954372,0.484186223822,0.726828877291
LYSMD2,0.387460150658,0.478342702852,0.293179372787,0.386327408766,0.0186126393339,7.22714524896,0.053067724117
LYSMD3,0.351854125488,0.400489918569,0.293539043813,0.348627695957,0.00777251096359,11.2765465431,0.0362875676813
LYST,-0.351443835075,-0.154610575462,-0.323578830079,-0.276544413539,0.0460590923724,-4.49700189188,0.0907690494494
LZIC,0.693233993159,0.680394410311,0.540034518443,0.637887640638,0.00586479147287,13.0004044812,0.0331381484278
LZTFL1,0.716120225727,0.716223050935,0.710040228861,0.714127835174,8.19242488367e-06,349.37441459,0.0160545430538
LZTR1,-0.13214662257,-0.0223085606014,-0.0530601595262,-0.0691717808993,0.168789746248,-2.11438346556,0.232388499205
LZTS2,0.0976977204918,0.368320262991,0.0542208149678,0.173412932817,0.219632345417,1.76486406531,0.287094402844
LZTS3,0.561320250752,0.551428204013,0.44757801332,0.520108822695,0.0048563323989,14.2974798145,0.0314782892656
M6PR,-0.214097190416,-0.0798321371348,-0.239144251649,-0.177691193067,0.0694999930312,-3.59256053081,0.120468146348
MACF1,-0.00158473604042,-0.00135109871866,-0.0272797533278,-0.0100718626956,0.3623707988,-1.17057383466,0.433054431524
MACROD1,0.437551217141,0.360621645256,0.281619687027,0.359930849808,0.0152836783169,7.99581927587,0.0480292190373
MAD1L1,-0.549511306045,-0.486800455294,-0.442427643251,-0.492913134863,0.00394794805754,-15.8681167109,0.0301910527983
MAD2L1,-0.145510349346,-0.342637617827,-0.244618439877,-0.244255469017,0.0502244653132,-4.29225985948,0.0962904824712
MAD2L1BP,-0.0553419414238,-0.101124323591,-0.027955227087,-0.0614738307007,0.102367865309,-2.88021927834,0.159141293553
MAD2L2,0.0366873042327,0.151653018014,-0.0334270383172,0.05163776131,0.439491644195,0.957169229222,0.508002414703
MADD,-0.18915884212,-0.0610246710048,-0.332244916452,-0.194142809859,0.131453538842,-2.47839178775,0.192025341811
MAEA,-0.360398590708,-0.519618774645,-0.442243341488,-0.440753568947,0.0107033782446,-9.58807262089,0.0404783101113
MAF1,-0.865938359975,0.513537316987,-0.564446885289,-0.305615976092,0.54137593561,-0.729878676449,0.604516832137
MAFF,-1.0959503767,-0.330628104671,-0.687212558969,-0.704597013448,0.0859618331749,-3.18677350277,0.140243930197
MAFG,0.0332639449557,-0.0987894943782,-0.0745188817828,-0.0466814770684,0.368994782829,-1.15029745744,0.439435782232
MAFK,0.610563512604,2.08725390284,0.321835431742,1.00655094906,0.206972531507,1.84099835762,0.273700572892
MAGEA1,-0.104970382028,-0.283142010344,-0.127400612286,-0.171837668219,0.0918904281616,-3.06701894438,0.147176172329
MAGEB2,-2.0245505144,-2.1420543766,-2.201558761,-2.12272121733,0.000599653009648,-40.8182708656,0.0222482727436
MAGEC1,0.242713328765,0.369755337031,0.512432290894,0.374966985563,0.0405580286682,4.81314658857,0.0833291699851
MAGED1,-0.361244060639,-0.407639512422,-0.319779456145,-0.362887676402,0.00485446748403,-14.3002459595,0.0314782892656
MAGI1,0.191990242906,0.216211774869,0.0369857391232,0.148395918966,0.118270983199,2.64321497739,0.177502536351
MAGI3,-0.18659595943,-0.0776771946095,-0.178280324289,-0.147517826109,0.0519523855719,-4.21446660098,0.0983985424967
MAGT1,0.00239070124332,-0.19028524064,-0.0525556456583,-0.0801500616849,0.296823623659,-1.39862158378,0.368483545472
MAK16,-0.0171408948742,-0.127215779298,0.000175501728422,-0.0480603908146,0.351515368981,-1.20475871167,0.423036406671
MAL2,0.479083035998,0.345832414717,0.633618846363,0.486178099026,0.0280282748022,5.84682511796,0.0666203321063
MALSU1,-0.862270024138,-0.808262791253,-0.974670563773,-0.881734459721,0.00307576010508,-17.9895429478,0.0283088065321
MALT1,0.218367110485,0.146613033227,0.189834162849,0.184938102187,0.0124822254301,8.86662615606,0.0435182191503
MAMDC2,-0.264932257032,-0.44855855944,-0.383492800122,-0.365661205531,0.0209334291977,-6.80262968156,0.0564188892524
MAML1,-0.813045278388,-0.632139152157,-0.549859402195,-0.665014610913,0.0133893134504,-8.55510363838,0.0450574684677
MAML2,0.0574938678117,-0.0274023020395,0.193711014828,0.0746008601999,0.366334310465,1.15838999591,0.436830497468
MAN1A1,0.0775435573244,0.328587105078,0.194602430512,0.200244364305,0.109959394157,2.76104243843,0.168058700184
MAN1A2,-0.233256965253,-0.115217027527,-0.159025573963,-0.169166522247,0.03905874264,-4.91044008644,0.0814502900409
MAN1B1,0.156097266667,-0.10460527257,0.084886162556,0.0454593855511,0.618128917002,0.584330392644,0.676085363346
MAN2A1,-0.067387327511,-0.137788397064,-0.0857784748931,-0.096984733156,0.0441434431456,-4.60051148181,0.0881515015793
MAN2A2,-0.0633701010849,0.073809451706,-0.135466726676,-0.0416757920182,0.567181102072,-0.678992045,0.629225048276
MAN2B1,-0.101778418632,0.0121493553424,-0.0217875274705,-0.0371388635868,0.386145657895,-1.09969584624,0.456389885288
MAN2B2,0.666648007103,0.665589238882,0.522640017076,0.61829242102,0.00593041297624,12.9276373681,0.0332788888947
MAN2C1,0.363972844189,0.735119428064,0.322407634543,0.473833302265,0.0688384510211,3.61172923338,0.119818848716
MANBA,0.503240077488,0.615919274928,0.60825206045,0.575803804289,0.00396147275942,15.840844781,0.0301910527983
MANBAL,0.0894292298165,0.129786255746,0.259067587493,0.159427691019,0.0893962178656,3.11601513494,0.144166810414
MANEA,-0.237995313712,0.174961521308,-0.478584076538,-0.180539289647,0.443986300724,-0.946038904905,0.512172485003
MANEAL,0.0400693847636,0.0798430973657,-0.00898633244057,0.0369753832296,0.28669929043,1.43932062076,0.357802883194
MANF,0.0969416022564,-0.05632293988,0.133835719993,0.0581514607898,0.423100850008,0.99882864416,0.491701729965
MANSC1,0.347559163102,0.66218103125,0.537569521666,0.515769905339,0.030044972252,5.63835656565,0.0693443663844
MAOB,-0.187520981331,0.09268840843,-0.03320268019,-0.0426784176971,0.650979814549,-0.52671120521,0.705069100601
MAP1A,2.04467274968,2.06664356364,2.04490525604,2.05207385646,1.26033017841e-05,281.678517971,0.0160545430538
MAP1B,0.736963517216,0.558974220422,0.686448786172,0.660795507937,0.0063616177129,12.4777528728,0.0340922192862
MAP1S,0.256197784745,0.306334452336,0.146406417529,0.23631288487,0.0376939573946,5.00390403779,0.0795283106574
MAP2,0.420352584605,0.556602195365,0.226112893884,0.401022557952,0.0526991009567,4.18200754491,0.0992836447265
MAP2K1,1.01508495714,0.883539782511,0.966484647219,0.95503646229,0.00161300042949,24.8689171604,0.0247403685134
MAP2K2,-0.826287585362,-0.795583758506,-0.802356166712,-0.80807583686,0.000132807929664,-86.7650327523,0.0218920838262
MAP2K3,0.837135823316,0.836362360726,0.748324832713,0.807274338919,0.00133050208589,27.3878859802,0.0237847077003
MAP2K4,0.302921542609,0.266160778279,0.158343283977,0.242475201622,0.0305530894591,5.58906710303,0.0698885846775
MAP2K5,0.14655538016,0.880824199317,0.344066174154,0.457148584543,0.172555784265,2.0838521238,0.236675013484
MAP2K7,0.337668487011,0.145033013036,0.257252989575,0.246651496541,0.0476555729472,4.41543988525,0.0929465474654
MAP3K1,-0.391158687444,-0.302785833686,-0.263135834688,-0.319026785273,0.0137774484295,-8.43124240235,0.0455745957894
MAP3K11,0.377089396356,0.725939521827,0.230635233883,0.444554717355,0.094050830118,3.02609010588,0.149455730901
MAP3K15,0.31937149552,0.911991076783,0.198198309229,0.476520293844,0.163273115721,2.16082248031,0.226566583981
MAP3K2,-0.0012866642521,0.301137341027,0.0892453288515,0.129698668542,0.284767206074,1.44729110816,0.355957409491
MAP3K4,0.329812245087,0.333594576319,0.331400225564,0.33160234899,1.09345360932e-05,302.410075872,0.0160545430538
MAP3K5,-0.208042264937,-0.116329504744,-0.0679345355466,-0.130768768409,0.0861454173269,-3.18288929839,0.140419462012
MAP3K6,0.0288538774613,0.153077066224,0.0364607821194,0.0727972419348,0.211862427055,1.81087967367,0.278791762364
MAP3K7,0.279389229289,0.135296759216,0.141915861413,0.185533949973,0.0585132292486,3.95034447743,0.106919904525
MAP3K7CL,1.41873320545,1.28677810039,1.56465643976,1.42338924854,0.00316360098802,17.7368622011,0.0285434663363
MAP4,0.503195642786,0.427780632703,0.501365965543,0.477447413677,0.00269561930285,19.2216789179,0.0274584638799
MAP4K2,-0.443319805892,-0.25156685815,-0.42934716915,-0.374744611064,0.0260703025905,-6.07160807762,0.0636859846116
MAP4K3,-0.0974069909262,-0.193207997003,0.0590229941989,-0.0771973312435,0.403824823803,-1.05015185598,0.473049010665
MAP4K4,-0.38845035674,-0.434611739325,-0.514970193614,-0.446010763226,0.00679904350947,-12.0657041795,0.0348144948008
MAP4K5,0.433530207383,0.441928104759,0.166398135877,0.347285482673,0.0616615515777,3.83841988269,0.110834839499
MAP7,-0.818474199101,-0.520545284618,-0.482204111913,-0.607074531878,0.0293072626865,-5.7121511594,0.0684027865188
MAP7D1,-0.418451356285,-0.368401447303,-0.387886702013,-0.3915798352,0.00138076933011,-26.8837176858,0.0238447249362
MAP7D3,-0.275230642134,-0.331527094213,-0.218744466943,-0.275167401097,0.0137121263245,-8.45172179511,0.0454772070418
MAP9,0.282564403837,0.226750054504,0.371184262698,0.29349957368,0.0199168686342,6.97952184425,0.0550400441855
MAPK1,0.0323097630227,-0.0218826639225,-0.0483678882256,-0.0126469297085,0.647526085502,-0.532658542623,0.70200580896
MAPK13,0.260652315886,0.246053310176,0.184988457474,0.230564694512,0.00995211681317,9.94905202374,0.0394354535049
MAPK14,0.395013876119,0.479881169727,0.368550921272,0.414481989039,0.00649981908482,12.3430979189,0.0343074548045
MAPK3,0.639377986482,0.747419309835,0.551153553367,0.645983616561,0.00763036277507,11.382323256,0.0360841056206
MAPK7,0.681004891902,0.514260856845,0.450365537841,0.548543762196,0.015347839238,7.97869777391,0.0481816808428
MAPK8,0.372610717656,0.373344883039,0.309314740437,0.351756780377,0.00362015822611,16.5750392717,0.0294098259929
MAPK9,-0.476858126638,-0.333206748423,-0.494983168783,-0.435016014615,0.0135570792515,-8.50091836525,0.0452833894449
MAPKAP1,-0.252844890406,-0.480205706154,-0.239399641441,-0.324150079334,0.0534708332353,-4.14915888021,0.100185972067
MAPKAPK2,0.507192250465,0.264826737334,0.378381242563,0.383466743454,0.0317541282509,5.47722876074,0.0714158692577
MAPKAPK3,-0.0548765161805,-0.087393607729,0.0646381769716,-0.025877315646,0.631912781396,-0.559861073521,0.688471956052
MAPKAPK5,0.131749319858,0.111236096327,-0.100181162053,0.0476014180439,0.586556916833,0.642149998378,0.647377775011
MAPKBP1,-0.10975221899,0.419667159734,-0.0720143627865,0.0793001926525,0.687636432087,0.465017022184,0.737700069212
MAPRE1,0.0494667703319,-0.0115514161279,-0.0203559646881,0.00585312983863,0.814745981571,0.266603473424,0.847112100353
MAPRE2,1.02543987854,0.966465703292,0.919014930032,0.970306837288,0.00100490811904,31.5216767366,0.0230134525441
MAPRE3,0.17200022122,0.293006678577,0.315680794651,0.260229231483,0.0281365937074,5.83506978344,0.0667747211052
MAPT,0.594010868178,0.657837677344,0.611773734451,0.621207426658,0.000936072842453,32.6617997759,0.0225816246595
MARC1,-0.0228260578669,-0.0740184692867,-0.153619969094,-0.0834881654159,0.159479963967,-2.19401569036,0.222799149571
MARC2,-1.20100288734,-1.23571182891,-0.889834489378,-1.10884973521,0.00969201819585,-10.0836560711,0.0390276018046
MARCH5,-0.01277299541,0.0451524434496,-0.0745142224732,-0.0140449248112,0.723745212561,-0.406502542941,0.768584140098
MARCH6,0.270894665304,-0.220924675191,-0.0545723228787,-0.00153411092203,0.992489520557,-0.0106217214639,0.993187805914
MARCH7,-0.307738164871,-0.460924502195,-0.260967336176,-0.34321000108,0.0295894494787,-5.6836025811,0.0687464096743
MARCKS,0.980951679163,0.875224089331,0.962888512341,0.939688093612,0.00120515113601,28.77971068,0.0234902376688
MARCO,0.483279062371,0.238297208436,0.439343900046,0.386973390285,0.0359421220531,5.13143825522,0.0774054232281
MARK1,-0.249090484321,-0.148202762739,-0.552584687472,-0.316625978177,0.121116067881,-2.60552752217,0.180535811435
MARK2,0.0880963817851,-0.0115639091715,0.17785072295,0.0847943985213,0.261264981074,1.55005241039,0.331660780454
MARK3,0.787144389513,0.797238240685,0.619512970757,0.734631866985,0.00609843351939,12.7466883814,0.0336397562093
MARK4,-0.0714728721647,-0.0178832463961,-0.054634589312,-0.0479969026243,0.0936513551586,-3.03355650983,0.149000322079
MARS,-0.534572148535,-0.644935388514,-0.519582734604,-0.566363423884,0.0048346313536,-14.3297667439,0.0314782892656
MARS2,-0.176722710968,-0.181607794393,-0.192220280922,-0.183516928761,0.000620760864591,-40.1176575931,0.0222634729026
MARVELD2,-0.640721519748,-0.689447066405,-0.607249204183,-0.645805930112,0.00136271150329,-27.0616219238,0.0237847077003
MAST2,0.126487008113,0.0541474136708,-0.0211287387299,0.0531685610181,0.338441011095,1.24762537332,0.410294777786
MAST4,0.241415301431,0.08815515323,0.17637688891,0.168649114524,0.062874794556,3.79747987825,0.112207886209
MASTL,-0.301665364102,-0.353841609786,-0.216328511338,-0.290611828409,0.0184943166838,-7.25088488635,0.0528938944517
MAT1A,-0.592776072062,-0.534374458641,-0.566299594256,-0.564483374986,0.000893392033904,-33.4339596494,0.0225816246595
MAT2A,-0.183646821247,-0.211273324198,-0.303038539747,-0.232652895064,0.0232222001599,-6.44733399314,0.0595290612144
MAT2B,-0.374679543781,-0.415092803755,-0.336331489738,-0.375367945758,0.00364961645852,-16.5076439518,0.0294230422864
MATK,0.382810101829,0.381949488445,0.440232289738,0.401663960004,0.00229746730405,20.8269652617,0.0266048169933
MATN2,1.21441220983,1.52414533888,1.27497808588,1.33784521153,0.00498123276173,14.1157630413,0.0316101482546
MATR3,-0.380798219358,-0.322687355504,-0.341896934976,-0.348460836613,0.00239758691606,-20.3859418868,0.026770602289
MAU2,-0.0665086354,-0.192205860801,-0.164816907233,-0.141177134478,0.0659263420788,-3.69939008024,0.115995710239
MAVS,0.417086751998,0.626653913151,0.511997690924,0.518579452024,0.0133762787875,8.55935593239,0.0450574684677
MAX,0.144824393392,-0.103058281751,0.234914195799,0.0922267691466,0.45773906892,0.91271543248,0.525543837176
MAZ,-0.235421100405,-0.390844496703,-0.291476344623,-0.305913980577,0.0213628706766,-6.73168528134,0.0570679419105
MB21D2,0.927605514428,0.88860869375,0.569020917914,0.795078375364,0.0198057440027,6.99967171666,0.0549340344765
MBD1,0.368334914544,0.559431898543,0.512690408539,0.480152407209,0.0140462938187,8.3484545475,0.0459500244437
MBD2,0.0935389826517,0.0586518626351,0.15978503106,0.103991958782,0.0725943927676,3.50628018781,0.12418063225
MBD3,-0.46685421571,-0.451132261621,-0.368811221657,-0.428932566329,0.00498597692799,-14.1089953606,0.0316101482546
MBD4,-0.323389634383,-0.238670773891,-0.292188416656,-0.28474960831,0.00746277751532,-11.5108748424,0.035823340039
MBIP,-0.00658002214094,0.256178814968,0.0800109748488,0.109869922558,0.29115017497,1.4212116455,0.362476279012
MBLAC2,0.247046903047,0.31184670857,0.262267635393,0.27372041567,0.00506923802,13.991768192,0.0316101482546
MBNL1,-0.438257282124,-0.222760486897,-0.483817520575,-0.381611763199,0.0417399911743,-4.7400945872,0.0851122098363
MBNL2,0.0557171519332,0.174473519966,0.211717060986,0.147302577628,0.088624458739,3.13157312234,0.143372679792
MBOAT2,0.179325503613,0.171912458763,0.182937489824,0.178058484067,0.000331979982101,54.8701184417,0.0218920838262
MBOAT7,0.156521673081,0.0445317695844,0.298809386051,0.166620942905,0.151808783762,2.2645758267,0.214524526334
MBP,0.553925590581,0.658151971738,0.496457003844,0.569511522054,0.00683402650752,12.0344644413,0.0348644786874
MBTD1,-0.562402423019,0.325495424971,-0.397816149586,-0.211574382545,0.519025494788,-0.775834195719,0.58407753305
MBTPS1,-0.298409097216,-0.111522044621,-0.347827804272,-0.252586315369,0.0724541971656,-3.51007369567,0.124009693889
MBTPS2,-0.0145793977881,0.112760509275,-0.337513131681,-0.0797773400647,0.612021551134,-0.595316447084,0.670784254468
MCAT,-0.685903732907,-0.504936339075,-0.575145576253,-0.588661882745,0.00791256048051,-11.1751208699,0.0364663871636
MCC,0.151384797851,0.342830004308,0.128426014221,0.207546938793,0.0925849653305,3.05371240711,0.147915008592
MCCC1,0.375076492423,0.514220133542,0.444699116536,0.444665247501,0.00806125952179,11.0703259795,0.036580538665
MCCC2,-0.162424907479,-0.204379003427,-0.201722292522,-0.189508734476,0.00508359325785,-13.9718476672,0.0316101482546
MCEE,0.133212515839,0.141177050087,0.0683319751547,0.114240513694,0.038441655217,4.95209519087,0.0805905270138
MCFD2,0.19148215906,0.287313120365,0.327617776739,0.268804352055,0.0218236946164,6.65787290873,0.057773385261
MCL1,-0.0786209429658,0.0433683381419,-0.27919137378,-0.104814659535,0.380974609642,-1.11467590729,0.451317402037
MCM10,-0.366694011871,0.0937896719735,-0.149833588363,-0.140912642754,0.400437059984,-1.05945369401,0.470034048684
MCM2,-0.648033488617,-0.756678231772,-0.770028714803,-0.724913478397,0.0028280858161,-18.7642417205,0.0277374573831
MCM3,-0.719759810469,-0.853502012735,-0.674247508945,-0.749169777383,0.00511661285866,-13.9263447163,0.0316383876593
MCM3AP,-0.266293071,-0.20311433128,-0.255758287001,-0.241721896427,0.00647243402923,-12.3694383457,0.0342795794692
MCM4,-0.696132587268,-0.733005948237,-0.782961519997,-0.737366685167,0.00116224277812,-29.3070933918,0.0234071999144
MCM5,-0.645292785975,-0.770980661148,-0.723001810319,-0.713091752481,0.0026267939171,-19.4728753552,0.0272767892305
MCM6,-0.732609267774,-0.858512994988,-0.836196456162,-0.809106239641,0.0022901949084,-20.8601206108,0.0266048169933
MCM7,-0.659982042542,-0.803413871835,-0.642362508053,-0.701919474143,0.00523802886189,-13.7627331243,0.0318399494535
MCM8,-0.372706142365,0.144968908931,-0.168238369138,-0.131991867524,0.473057317923,-0.876819349943,0.540645294444
MCM9,-0.0766041620279,-0.14375143675,-0.0864435785162,-0.102266392431,0.0394474770114,-4.88469282567,0.0820475551798
MCMBP,-0.248405923177,-0.499540181024,-0.482259310683,-0.410068471628,0.0368599465008,-5.0635074063,0.0785399090685
MCOLN1,-0.341851348507,0.155459082989,-0.705492008487,-0.297294758002,0.355707886915,-1.19141092657,0.427025099689
MCPH1,-0.665829118396,0.0190825246298,-1.16401069018,-0.603585761315,0.220473837107,-1.76000934844,0.287949926638
MCRIP1,-0.0873269699323,-0.515514387818,-0.223431092669,-0.27542415014,0.16100747952,-2.18052002714,0.224298568046
MCRIP2,0.00944389900955,0.0100312326633,0.104830662648,0.0414352647735,0.321228161755,1.30718233258,0.392673589105
MCRS1,-0.260609173617,-0.0119220979501,-0.231577972741,-0.168036414769,0.165664335322,-2.14043424188,0.229196285421
MCTP2,0.165134591,-0.18345632951,0.0976613435331,0.0264465350076,0.827437024144,0.247757640284,0.858278956558
MCTS1,0.153180492981,-0.0293972913361,0.0754845068327,0.0664225694926,0.336066094567,1.25562357202,0.407629597965
MCU,-0.261020862058,-0.344640142811,-0.15885963759,-0.254840214153,0.0416766211025,-4.74393386421,0.0850538791576
MCUB,-0.250356584398,-0.380000465171,-0.0829470166907,-0.237768022087,0.109674499485,-2.76530273572,0.167810232906
MCUR1,-0.6661825589,-0.889206517644,-0.807849974379,-0.787746350308,0.00677296433013,-12.0891495913,0.0347448181266
MDC1,-0.411093099744,-0.245594049701,-0.353211631781,-0.336632927075,0.02012390111,-6.94242295291,0.055318275024
MDFIC,-0.00524506233682,0.00400676118572,-0.0402350451989,-0.0138244487833,0.412730300867,-1.02611031042,0.481892487011
MDH1,0.416057426155,0.159311768214,0.209409701186,0.261592965185,0.0795984903389,3.32923065823,0.132649792973
MDH2,-0.137515378904,-0.198178488191,-0.16595506564,-0.167216310912,0.0108041513184,-9.54252226152,0.0406265991172
MDM1,0.224131336844,0.257567296769,0.146162442538,0.209287025384,0.0239792809819,6.3410358643,0.060663903886
MDM2,0.374730729679,0.399195765517,0.515077389336,0.429667961511,0.00999663153249,9.92654057251,0.0394696062943
MDN1,-0.403970925464,-0.440904912619,-0.373406643159,-0.406094160414,0.00230110675974,-20.8104317091,0.0266048169933
MDP1,1.62461355349,1.48713381523,1.24580578592,1.45251771821,0.0057596320072,13.1195902181,0.0328490527463
ME1,0.161507018322,-0.0339658752249,0.161185754675,0.0962422992574,0.277408118089,1.4782820202,0.348846277804
ME3,0.624408740955,0.664648518764,0.709032532549,0.666029930756,0.0013436534573,27.2532539907,0.0237847077003
MEA1,-0.358846482236,0.202370730137,-0.50704191381,-0.221172555303,0.413630450498,-1.02371242142,0.482760451257
MEAF6,-0.254871864866,-0.188911529177,-0.16056106726,-0.201448153768,0.0186953686582,-7.21067966209,0.0531629766185
MECOM,0.00566087212394,0.100197452523,-0.00171160781584,0.0347155722771,0.400936158329,1.05807777268,0.470416576763
MECP2,0.321914480854,0.469922924558,0.389750804629,0.39386273668,0.0115905577556,9.20760769714,0.0419991446746
MECR,-0.189127448131,-0.524972928353,-0.258834114311,-0.324311496932,0.0867916647541,-3.16931001628,0.141211142536
MED1,-0.123048922987,-0.247203187081,-0.140278554998,-0.170176888355,0.0483279385042,-4.38227633922,0.0937832018148
MED10,-0.121027298418,0.0104537156692,0.0148094318705,-0.031921383626,0.548204993686,-0.716196643659,0.610887219475
MED11,-0.0908204684657,-0.121984986181,-0.074808010948,-0.0958711551983,0.020241416954,-6.92161600242,0.0555091870698
MED12,-0.187681635436,-0.0229586920992,-0.0166190044726,-0.0757531106693,0.308737663302,-1.3528747703,0.380222243568
MED13,-0.182387197629,-0.0281600964468,-0.235491625814,-0.148679639963,0.139272442418,-2.39114941677,0.200395280409
MED13L,-0.210162672867,-0.112675077356,-0.114736288521,-0.145858012914,0.0453290658704,-4.53569127037,0.0898316687208
MED14,-0.110855738821,-0.169274171891,-0.136334606869,-0.138821505861,0.0145152023275,-8.2095640775,0.0467268133462
MED15,-0.142158476012,-0.168604982985,-0.115224707979,-0.141996055658,0.0115730905887,-9.21467592567,0.0419784811835
MED16,-0.375561673242,-0.450931143389,-0.22907575886,-0.35185619183,0.032599023898,-5.40222638427,0.072659455986
MED17,-0.0843278086551,-0.0063202831172,-0.101009099624,-0.0638857304656,0.160027336486,-2.18915935606,0.223202379498
MED18,-0.0584396444112,-0.245499964094,-0.148410257394,-0.150783288633,0.107937086888,-2.79162673724,0.165873377538
MED19,-0.242254841533,-0.160390943319,-0.192213937366,-0.198286574073,0.0141333140932,-8.32216148466,0.0461050581934
MED20,-0.190102429613,-0.189476199555,-0.431293891222,-0.27029084013,0.0784133690749,-3.3575780928,0.131361943224
MED21,-0.122619900223,-0.24573851396,0.00373626901125,-0.121540715057,0.233538823611,-1.68761573761,0.301771355433
MED22,-0.238507080279,0.0478686937417,-0.0220964272804,-0.0709116046059,0.497174773866,-0.822665481097,0.562847412786
MED23,-0.0789919414472,0.101223523744,0.0957714834294,0.0393343552422,0.574675530598,0.664610416116,0.636164297531
MED24,-0.231294901357,-0.134063018425,-0.162083005693,-0.175813641825,0.0259650719008,-6.08439425099,0.06353053477
MED25,-0.308011842687,-0.457222573832,-0.313944719774,-0.359726378764,0.0178947588391,-7.37474055999,0.0521051613345
