,fc,pval,t,fdr
NAPG,0.182648221271,0.306251170373,1.17196472826,0.538719513057
NARS,0.439677126971,0.0017710897682,7.4084869604,0.0320982688854
NASP,0.187604372355,0.0335467290077,3.17964083606,0.14274376285
NAXE,-0.319283466538,0.0497185426534,-2.78196445727,0.180660447067
NBAS,-0.109203370958,0.372452667753,-1.00337913796,0.606837420933
NCALD,0.28540470835,0.0742341087881,2.40151689069,0.230392540594
NCBP1,0.309918314343,0.188340182962,1.58412204679,0.400700563171
NCEH1,-0.257945458159,0.426989820581,-0.883250748293,0.656357127343
NCF4,0.336359535279,0.0338863999503,3.16911890435,0.143772355859
NCL,0.261523053481,0.000533965294442,10.1330088215,0.0211854338443
NDRG1,0.207747934641,0.0553914659646,2.67716691574,0.191328640085
NDUFA8,-1.01695542012,0.00395442727905,-5.97002827625,0.045190975869
NDUFS3,-1.30469298958,0.00458427570353,-5.73308715717,0.0498497535762
NDUFS6,-1.5016335036,0.000224641293405,-12.6531202719,0.0149897008508
NEDD8,0.048934988772,0.798481409375,0.272841857442,0.898903917917
NES,2.58679914905,0.00222079692073,6.97576854011,0.0331433265891
NKX3-2,-0.142195841538,0.175478035863,-1.64420960268,0.387954452781
NLN,0.115421096863,0.247978004906,1.35127222739,0.474160986162
NLRP1,-0.026272740752,0.86901046722,-0.175775046385,0.933929783931
NLRP12,0.143737315505,0.299198685677,1.19184796037,0.532392327969
NME1,-0.201212957254,0.0924406536781,-2.2020551535,0.265044686718
NME2,-0.00280173230038,0.991959292762,-0.0107211997139,0.995140582556
NMRAL1,-0.616967894186,0.00634703887846,-5.23843387324,0.0593468348636
NMT1,-0.155047204059,0.0510251014335,-2.75664304428,0.182375757678
NNMT,-0.589125214506,0.0196506375986,-3.76728059317,0.108041707845
NOLC1,0.562102482165,0.0203298371509,3.7281367501,0.109721326976
NONO,0.0215741871734,0.793978943364,0.279135043709,0.896585452968
NOP16,0.0520767148489,0.806323128942,0.261912717464,0.903169309013
NOP58,-0.264713371678,0.0328388218165,-3.20197860668,0.141370646412
NPC2,-0.23186304806,0.0548603411267,-2.68644074627,0.189940992392
NPEPPS,-0.0493802981153,0.701492344516,-0.411954447543,0.842709297667
NPLOC4,-0.0707460195543,0.611340942088,-0.550393045743,0.791115932737
NPM1,-0.167676629144,0.133170482383,-1.88071927413,0.329930010583
NPM3,0.154767617473,0.515204420003,0.713052462701,0.723751280923
NRBP1,0.559736333073,0.0156330928706,4.03774617349,0.0943267321322
NRROS,0.397769806169,0.0148133287525,4.10327399924,0.0920430660426
NSFL1C,0.0203136490688,0.773982454245,0.3072536306,0.882833133514
NSUN2,-0.476470538912,0.00706655079298,-5.08286849481,0.0599610883633
NUBP2,-0.026363832224,0.85644982282,-0.192880726137,0.928724290521
NUCB1,-0.20368199379,0.00660949305254,-5.17930240238,0.0598213674903
NUDC,-0.0921553118489,0.322289032617,-1.12828705447,0.55407719314
NUDCD1,0.135291490286,0.223078471937,1.44079116424,0.446156943874
NUDT21,-0.0824464656482,0.520265375603,-0.703983974163,0.725308234934
NUDT5,-0.520807835949,0.00131866199807,-8.00833747549,0.0272647297629
NUMA1,0.0252620838174,0.880255979305,0.160514498821,0.942934534293
NUP58,0.171700525426,0.406224682576,0.927371350855,0.635754620492
NUP62,0.0901581548254,0.729706854541,0.370628558135,0.861101014845
NUP98,0.173078548141,0.440714617536,0.855049672908,0.664239279818
NUTF2,-0.222884768653,0.0284776919985,-3.35344041423,0.131777408966
NXF3,0.0461378057293,0.564286626299,0.627643820377,0.7571963139
OAT,0.31378169599,0.284581004665,1.23450247978,0.515126408028
OBSCN,-0.613735005724,0.00144905313418,-7.81202122596,0.0286046780726
OCIAD1,-0.100949054386,0.78165198764,-0.296435236595,0.889507843299
OCIAD2,-0.154617467868,0.376000415889,-0.995121789504,0.607894945513
ODF2L,0.436564556422,0.00703031435521,5.09023277708,0.0599610883633
OGFR,0.0624176655143,0.71021158263,0.399096718013,0.85178970858
OLA1,-0.257395018101,0.118404786061,-1.98292438094,0.307396753387
OPTN,0.0927528473748,0.595334933346,0.576222372299,0.783110826301
OSBPL9,0.0467609992604,0.76434111741,0.320916167435,0.879107932651
OSTF1,-0.210179750022,0.368408927272,-1.01287500177,0.602925646862
OTUB1,0.0143828640675,0.870326706147,0.173986322537,0.934630288678
OXCT1,-0.948972395874,0.000183480739065,-13.3231165535,0.014176301313
OXSR1,0.369757553786,0.236912239952,1.38990087339,0.46064525596
P3H1,-0.0164462280559,0.842309425526,-0.212222110325,0.921266698461
P4HA1,0.258222385638,0.0027145333894,6.61052459725,0.0365590368408
P4HA2,-0.323053828685,0.0226363486775,-3.60603054216,0.117837446307
P4HB,-0.33196871349,0.000632282308943,-9.6999517507,0.0212014559183
PA2G4,0.042688835744,0.793413955578,0.279925690328,0.896585452968
PABPC1,0.281111930737,0.637514494869,0.509047050386,0.803968042616
PABPC4,-0.217630402564,0.150623306632,-1.77463493268,0.357369008967
PACSIN2,-0.238771222177,0.0224491578973,-3.61537523813,0.117278874709
PADI3,0.0621514360811,0.620072868004,0.536481009923,0.797695831987
PAFAH1B2,-0.152876532521,0.225783548207,-1.43059666925,0.449611160337
PAFAH1B3,-0.197925343641,0.0397411821214,-3.00511282103,0.160274877347
PAGE1,-0.104103500697,0.143851085656,-1.81415328467,0.348470946771
PAGE5,0.0385444839649,0.290888666478,1.21584869501,0.523348465265
PAICS,-0.545375356379,0.052929405867,-2.72105080761,0.185442405281
PAIP1,-0.458538203621,0.0091652710022,-4.72093148264,0.0691825208627
PALLD,-0.247194870427,0.31341465522,-1.15220044988,0.546289778464
PAPSS1,0.366380410582,0.109445163656,2.05197057799,0.297528704161
PAPSS2,-0.0351824731113,0.696701467281,-0.419054030712,0.838936809651
PAQR9,0.273004541837,0.12759940166,1.91776526305,0.321848662605
PARP1,-1.08739509128,0.000802125774638,-9.11943920689,0.024531679941
PARPBP,-0.0677962356132,0.638345365927,-0.507751493925,0.803968042616
PBXIP1,-0.212629205191,0.408413004246,-0.922634236985,0.637141647431
PCBP1,0.0786149874402,0.0936029816544,2.19085231988,0.267854146333
PCBP2,0.152550570168,0.252936375033,1.33451042206,0.47885376959
PCBP4,0.106033729998,0.0527783673869,2.72381932665,0.185355606038
PCGF6,-0.140207428302,0.456521671784,-0.823435430441,0.671516847875
PCMT1,0.0147590066471,0.532233997667,0.682789605119,0.737093876014
PCNA,0.109497814273,0.236765750641,1.39042411049,0.46064525596
PDAP1,-0.24822372406,0.460188271982,-0.816227044384,0.67171066391
PDCD11,0.300996906422,0.223967050132,1.43742882539,0.447324666114
PDCD5,-0.531604568983,0.128803613531,-1.90961120298,0.323653452181
PDCD6,-0.102417316787,0.664568138321,-0.467357531955,0.817758614464
PDCD6IP,0.214028917362,0.39221113229,0.95822835075,0.619769582564
PDHB,-0.103298812575,0.0431021718068,-2.9232757365,0.168153139293
PDIA3,-0.0646846548607,0.0816673127012,-2.31406027971,0.240661679514
PDIA4,-0.31937001499,0.000562836505287,-9.99617565979,0.0212014559183
PDIA6,-0.179512682829,0.161379116385,-1.71559978097,0.369021694839
PDLIM1,2.81790144062,0.000112595285903,15.0835230395,0.0135642032478
PDLIM5,-0.193863628477,0.0478285729611,-2.81999081273,0.176857292461
PDLIM7,-0.0445638546702,0.448906585977,-0.838554443698,0.666998854468
PDXK,-0.134482785131,0.178836926341,-1.62808723964,0.388937196843
PEA15,-0.751889113245,0.0998984579985,-2.13275029064,0.282510016251
PEBP1,0.346106838246,0.00242887534656,6.81071438363,0.0339579905595
PELO,-0.185976866129,0.304722887884,-1.17623688964,0.538719513057
PEPD,-0.0783841209813,0.134010222752,-1.87528087502,0.329930010583
PES1,-0.536079202571,0.0814155587998,-2.31687292569,0.240661679514
PFAS,-0.0729271636224,0.421827501702,-0.894050256106,0.650665576496
PFDN1,-0.137042586915,0.257672364379,-1.31879763147,0.485549702523
PFDN2,-0.245427700082,0.00880072884109,-4.77608566122,0.0679972102038
PFDN4,-0.433411558082,0.181189463503,-1.61698182515,0.391156077091
PFDN5,-0.165234043308,0.0779616116939,-2.35648191008,0.235974527766
PFDN6,-0.0153587110823,0.83058951735,-0.228327055077,0.916125154036
PFKM,-0.843439168776,0.390690621429,-0.961632546651,0.618698848174
PFKP,-0.0402072620235,0.645659297605,-0.496389788199,0.807346223779
PFN1,-0.0647047572931,0.116514644032,-1.99700280852,0.305434816855
PFN2,0.30882737711,0.0522397561072,2.73376708912,0.184650139749
PGAM1,0.0210554990191,0.805615046209,0.262897984001,0.903169309013
PGD,0.0851496825949,0.382129899502,0.981013550116,0.613078352425
PGK1,-0.0727148485762,0.433988157871,-0.868780106453,0.660671799664
PGLS,-0.0760635179651,0.380915424264,-0.983793269597,0.613078352425
PGM1,-0.47332925141,0.110871748068,-2.04057007594,0.300034387415
PGM3,0.0214956936859,0.69305022425,0.424481807466,0.835783506588
PGRMC1,0.18346053947,0.549749584603,0.652376454288,0.748638580888
PHAX,0.220392943949,0.327824700222,1.1136747658,0.557643870134
PHB,-0.252048872694,0.0776312465411,-2.36037393034,0.235460061823
PHB2,0.0529259937992,0.735291885787,0.362540531748,0.864245436251
PHGDH,0.150535176263,0.00562385789446,5.41816607064,0.0554082106649
PHPT1,0.0834637177365,0.527662208726,0.690844524841,0.732954905905
PICALM,-0.197597601998,0.364590884869,-1.02192502537,0.598679439583
PICK1,0.0693729137319,0.446703992746,0.842965628619,0.666816545513
PIK3R2,-0.253141060906,0.0768875760549,-2.36920403089,0.234172119603
PIR,-0.251273630181,0.0444221193987,-2.89315150686,0.171159242198
PITPNB,0.259589997606,0.800252463291,0.270370065742,0.900207368667
PITPNM2,-0.0979869190015,0.17279354391,-1.6573280801,0.384334730999
PKM,-0.114491087261,0.177880428529,-1.63264600515,0.388937196843
PKP1,-0.299641241059,0.100071667882,-2.13120970955,0.282510016251
PLCG1,0.0432425992029,0.757029028778,0.331326711853,0.878512738534
PLEC,0.227897997997,0.00246130896632,6.78655966902,0.0340868071939
PLIN3,0.0948041567827,0.157782266374,1.73486545694,0.367657725455
PLIN4,0.0982077791465,0.319923902627,1.1346004358,0.551878130501
PLOD1,-0.421814080347,0.601721238395,-0.565864310969,0.784553753262
PLOD3,-0.219297773337,0.352798382812,-1.05041477284,0.586532305739
PLS1,-0.695732033018,0.000604399839656,-9.81379145324,0.0212014559183
PLS3,0.258323899715,0.00918977627264,4.71731984397,0.0691825208627
PML,-0.343514555182,0.00225771979489,-6.94512115432,0.0331433265891
PMM2,-0.0427854867394,0.754231555696,-0.335321109866,0.878512738534
PMS1,0.0702912754498,0.448329652876,0.839708202768,0.666816545513
PMVK,-0.609336756276,0.00645543259926,-5.21365706917,0.0598213674903
PNP,-0.126119928906,0.204636792811,-1.51379863451,0.419562586378
PODXL,0.0974772535262,0.534411541919,0.678970440149,0.738020831173
POF1B,-0.220209042876,0.145831005078,-1.80239760589,0.352105124104
POLR1C,-0.00449481732891,0.929219073662,-0.0945502511162,0.968725875879
POLR2A,0.202170493899,0.371623131514,1.00531975797,0.60660116624
POP1,0.0057951454526,0.947080428753,0.0706327460018,0.974291569312
POTEJ,0.274978209173,0.147043284254,1.79528365954,0.353355137787
PPA1,0.111856373955,0.26294218391,1.30164076388,0.492345823954
PPA2,-0.171162877169,0.568408113679,-0.620711081302,0.759256697799
PPFIA4,-0.616967894186,0.00634703887846,-5.23843387324,0.0593468348636
PPIA,-0.153592934528,0.260767893462,-1.3086787439,0.489488241778
PPIB,-0.171726803861,0.0485118378055,-2.80604538776,0.178484656387
PPIC,-0.381872406659,0.015062864147,-4.08287409914,0.0925200191124
PPID,-0.596201634696,0.115768891508,-2.00262631104,0.304567621386
PPIE,0.189516906198,0.190869191637,1.57280827374,0.40244564681
PPIF,0.0916222664014,0.257989623956,1.31775512934,0.485549702523
PPIH,0.0315114300438,0.552605833889,0.647481687582,0.750083631137
PPIL1,-0.0867885398952,0.518996500726,-0.706251545328,0.725308234934
PPIL3,-0.128272021206,0.150370543234,-1.77607556909,0.357369008967
PPM1G,-0.25879823014,0.0703482898112,-2.45127980152,0.223092060272
PPME1,0.43917895726,0.0881738816356,2.24457177139,0.254801689451
PPP1CA,0.454773506003,0.00497754666499,5.60452998836,0.0518229681149
PPP1CB,0.147994993053,0.416879950931,0.904503416106,0.64691307396
PPP1R12A,0.313744454488,0.201894805,1.52522050076,0.415618352729
PPP1R14B,0.795209851478,0.321994321382,1.12907142024,0.55407719314
PPP1R7,-0.629309284459,0.00716023759328,-5.06404016114,0.0599610883633
PPP2R1A,0.0284231902347,0.670543341981,0.458280771567,0.823559587387
PPP2R1B,0.467777727619,0.0268704309383,3.4163365896,0.128070755252
PPP2R2A,0.729486408294,0.075113241126,2.39066819876,0.231651760447
PPP2R4,0.045422779355,0.918859509064,0.108452254078,0.964178527023
PPP5C,-0.0321319036183,0.928490240023,-0.0955275245683,0.968725875879
PPT1,-0.00170986765878,0.972779001423,-0.0363046301663,0.984176136519
PRDX1,-0.37696345092,0.0713682606421,-2.43792091805,0.224343911398
PRDX2,-0.216062514514,0.365274976214,-1.02029740245,0.599132586684
PRDX3,0.103640587558,0.493581964417,0.752554665354,0.702110778841
PRDX4,-0.184222561783,0.0189788597027,-3.80762287484,0.105533962286
PRDX5,-0.235195000127,0.0101850572487,-4.57979183335,0.0732924707897
PRDX6,0.0219718523115,0.820354839371,0.242450913083,0.910809853583
PREP,0.129368329186,0.147195859917,1.79439274889,0.353355137787
PRKAR1A,0.172902921851,0.509482236262,0.723384759286,0.717773438419
PRKCSH,0.22455972127,0.0297207085795,3.30761459513,0.13401180824
PRMT1,0.0965197401577,0.476846768361,0.784033486614,0.687997758452
PRMT5,-0.395620676873,0.00477591114849,-5.66882288291,0.0504391191798
PROSC,-0.106250898796,0.207130744613,-1.50354453845,0.422903940322
PRPF19,-0.0205804949021,0.688600314853,-0.431117151817,0.834735972092
PRPF8,0.574568722055,0.384590624793,0.975404677645,0.615002923499
PRRC1,0.0936221137559,0.938371568886,0.0822871146981,0.972105271616
PRRG3,-0.15319633181,0.381973376171,-0.981371375667,0.613078352425
PSAP,0.0745964998493,0.25309763196,1.33397070779,0.47885376959
PSAT1,0.0732763779127,0.311533885173,1.15734865376,0.544346920725
PSIP1,0.346040030158,0.0245233944386,3.5166822324,0.121813365909
PSMA1,-0.230503543326,0.108201308671,-2.06204509447,0.296134245239
PSMA2,-0.0884662957594,0.533748769987,-0.680131689817,0.737799618024
PSMA3,-0.243578990208,0.018631866484,-3.82913658342,0.103998403036
PSMA4,-0.204422569466,0.00910903260342,-4.72926456083,0.0691825208627
PSMA5,-0.295835758078,0.00342905270688,-6.20623530844,0.0409256046642
PSMA6,-0.249958986476,0.0004491147004,-10.5951768284,0.0199787993996
PSMA7,-0.396997400415,0.00166479280754,-7.5309124934,0.0313322543777
PSMB1,-0.092833837403,0.15946020901,-1.72582081482,0.368903065567
PSMB2,-0.171412038282,0.000361577403116,-11.2022650866,0.0183032975094
PSMB3,-0.257908860501,0.29196351725,-1.2127082411,0.523969957953
PSMB4,-0.289629271202,0.234423668081,-1.3988335551,0.458234280617
PSMB5,-0.637123540449,0.00216840028741,-7.02035544797,0.0331433265891
PSMB6,0.0455199944199,0.849047020433,0.202994654852,0.924856287056
PSMB7,-0.25956407871,0.0539325786321,-2.70289135726,0.187870713452
PSMC1,0.214852414206,0.186364807302,1.59306870281,0.398229311672
PSMC2,0.07399596652,0.377872288835,0.990792289226,0.610249196931
PSMC3,-0.143218526598,0.561235637143,-0.632798062868,0.755173157952
PSMC4,-0.112211930856,0.765641207797,-0.319069638259,0.879107932651
PSMC5,-0.0179692527016,0.734227767284,-0.364079317036,0.864245436251
PSMC6,-0.0535335542677,0.753531746171,-0.336321354523,0.878512738534
PSMD1,-0.115666049577,0.273936215779,-1.2668935284,0.504565074985
PSMD10,0.0874051081911,0.195862233816,1.55091760391,0.406684242209
PSMD11,0.041273326733,0.755150703707,0.33400798175,0.878512738534
PSMD12,0.764666781894,0.538614242473,0.671630576872,0.740130474723
PSMD13,0.222277392679,0.0447274632139,2.88633130499,0.171884596853
PSMD14,-0.260579349302,0.00669385512791,-5.16090164291,0.0599181666328
PSMD2,0.168102579782,0.344905767591,1.06995943553,0.576675650924
PSMD3,0.0776119796927,0.592977611508,0.580063798823,0.782112429195
PSMD5,0.0950226522406,0.100787383162,2.12487513076,0.282768120939
PSMD6,-0.0202427591956,0.796659943508,-0.275386142988,0.898231026935
PSMD7,0.0277466029227,0.898388649167,0.136003361147,0.952227102511
PSMD8,-0.351403864871,0.16043656319,-1.72060414359,0.369021694839
PSMD9,0.0687649656681,0.108032416304,2.06342285745,0.296134245239
PSME1,0.340980352734,0.0601923649159,2.59772078108,0.201740620312
PSME2,0.0139968013012,0.832682891616,0.225445218573,0.916125154036
PSME3,-0.0451672019555,0.631271961774,-0.518813244938,0.802343930636
PSMG1,-0.00804189783414,0.944038283997,-0.0747023426272,0.973066881066
PSPC1,-0.0750373359781,0.731703517352,-0.367733733119,0.862071238743
PTBP1,0.142039946311,0.0257357499074,3.46349043967,0.12427658179
PTBP2,0.146491292007,0.448024195596,0.840319541811,0.666816545513
PTBP3,0.00632862051415,0.961974666013,0.0507276221604,0.979339830468
PTER,-0.0626275805511,0.679663101937,-0.444512817654,0.827317938345
PTGES3,-0.107342029928,0.00664229080444,-5.17211479529,0.0598213674903
PTGR1,0.375721072081,0.00152416009962,7.70860181691,0.0294403556085
PTMA,-0.0601375270363,0.597610751164,-0.572523050966,0.783384691231
PTMS,0.385743253218,0.0071205515978,5.07197900938,0.0599610883633
PTPN12,0.0553734769966,0.590731291593,0.583733545117,0.780570670626
PTPN18,-0.0262875238213,0.539730260803,-0.669688316468,0.740130474723
PTX3,0.176076807321,0.437682995418,0.861216801555,0.664239279818
PUF60,0.398506347052,0.143373167928,1.81701684076,0.348470946771
PYCR1,-0.0854433935687,0.487068597528,-0.76470801951,0.696218793741
PYGB,-0.0756245446188,0.587498711381,-0.589030470363,0.779085915364
PZP,0.0483920561797,0.599502007968,0.569455704116,0.783676712108
QARS,-0.16672885288,0.191627729646,-1.56944498201,0.40244564681
QPRT,-0.643131654926,0.00657540860817,-5.18681826242,0.0598213674903
RAB15,0.331271268035,0.0654932455582,2.51804245001,0.214129364097
RAB28,-0.00316327017136,0.95319711105,-0.0624545517766,0.977103580303
RAB33B,0.331271268035,0.0654932455582,2.51804245001,0.214129364097
RAB35,0.334250871845,0.189929034612,1.57699601006,0.402407464807
RAB40C,0.190470994653,0.359985212108,1.03295359952,0.593773361095
RAB5C,0.101408365333,0.488375248544,0.76226007706,0.696729703462
RABL3,0.121978778471,0.477099263014,0.783552300733,0.687997758452
RACK1,0.118498114378,0.697209065241,0.41830063103,0.838936809651
RAD23A,-0.10293102393,0.718379698232,-0.387123273093,0.856781475321
RAD23B,0.25975671689,0.0142120703943,4.1541767244,0.0895421430854
RAD54L,0.183259389047,0.133844456402,1.87635150654,0.329930010583
RAI14,-0.82601763655,0.285639666156,-1.23134447238,0.516402746203
RALY,0.201058432528,0.64751420278,0.493520330497,0.807346223779
RAN,0.0235108338925,0.827352578314,0.232787797793,0.916125154036
RANBP1,-0.180491219071,0.0125447846573,-4.31012674862,0.0822131423079
RANGAP1,-0.122766858458,0.148832578863,-1.78489723951,0.354722721794
RAP1GDS1,0.0766950941106,0.393380883533,0.955617116048,0.620949609706
RAPGEF6,0.434165785558,0.0352304804588,3.12866865936,0.14609702066
RARS,-0.0724837084454,0.640405826889,-0.504542975604,0.803968042616
RBBP4,0.142331049473,0.193138889263,1.56278528386,0.404028230408
RBM3,0.401665244,0.0249307898845,3.49846548586,0.121813365909
RBM39,-0.165257922806,0.00355735194062,-6.14463226699,0.0421144568455
RBM43,-0.128943726406,0.557096078391,-0.639822005448,0.751382545098
RBMX,-0.0419237055396,0.951452285893,-0.0647868757297,0.977103580303
RCC1,0.36761251441,0.174801960024,1.6474935824,0.387627307122
RCC2,-0.643464177901,0.356860065204,-1.04050814543,0.590609442751
RCN1,-0.00524228169811,0.959611441192,-0.0538839809303,0.978950379201
RCN2,-0.0276339634552,0.813295589101,-0.25222731258,0.906475052724
RDX,-0.141835910819,0.166361211441,-1.68964973472,0.372852302894
RECQL,0.140838166171,0.430112780859,0.876769537091,0.659451681245
REEP5,0.00578405952608,0.987528257813,0.0166299476583,0.993902110165
REXO2,0.195359499258,0.161790278155,1.71342642709,0.369021694839
RHOA,-0.0575136109216,0.866227119493,-0.179559828544,0.933642739659
RLIM,-0.162646252124,0.122036189746,-1.95655248743,0.31265118071
RNH1,-0.0384925501134,0.676478226791,-0.449309432107,0.825672572921
RPA2,0.0877079708034,0.160793103659,1.71870749777,0.369021694839
RPL10,-0.075670459013,0.325784397875,-1.11903402574,0.55529102033
RPL10A,-0.339686812883,0.0425215557703,-2.93686931686,0.167350251664
RPL11,-0.129018383626,0.0266201769616,-3.42653061179,0.127707254182
RPL12,-0.0221515786205,0.452379812489,-0.831633560404,0.668774989661
RPL13,-0.0170184944979,0.528789006876,-0.688854612228,0.733707242055
RPL13A,-0.169551213676,0.422094597844,-0.893488828934,0.650665576496
RPL14,-0.0587348593291,0.265795100777,-1.292491163,0.495161431396
RPL15,-0.0308664948369,0.884898776062,-0.15422782708,0.943377925387
RPL17,-0.0412718306919,0.890374661252,-0.14682279372,0.945097615848
RPL18,0.108487305012,0.713013721016,0.394981471791,0.85415192362
RPL18A,-0.0139476380633,0.956469921591,-0.0580808870683,0.977103580303
RPL19,0.0522855311342,0.335244826313,1.09443713284,0.56502801955
RPL21,-0.134098513322,0.161779033761,-1.71348578612,0.369021694839
RPL22,-0.00263624870912,0.991657132155,-0.0111241105674,0.995140582556
RPL23,-0.0277990075414,0.767107236003,-0.316989015461,0.879107932651
RPL23A,0.0219390653655,0.839411261714,0.216198107885,0.919593829997
RPL24,-0.185677873221,0.233727191684,-1.40135040667,0.457892969075
RPL27,-0.118847222342,0.764365448914,-0.320881596974,0.879107932651
RPL27A,-0.228761710453,0.624790296835,-0.529015268761,0.798252528942
RPL28,0.103977838281,0.0758371005638,2.38184304146,0.232419339515
RPL29,0.0453684745006,0.341848586339,1.0776378027,0.572216333803
RPL3,0.117669928211,0.565822734404,0.625055940685,0.757330954944
RPL30,-0.00454304338314,0.882373994823,-0.157645598567,0.942934534293
RPL31,0.0201254214343,0.716389650774,0.390034207681,0.856400657439
RPL32,0.0525449506244,0.434728234538,0.867260993731,0.660671799664
RPL34,-0.0458076739057,0.624689673807,-0.529174152939,0.798252528942
RPL35,0.00952260617871,0.883068153371,0.156705697015,0.942934534293
RPL35A,-0.132194665829,0.0612013424188,-2.58194983768,0.204655058476
RPL36,0.12400459093,0.179331768337,1.62573872003,0.389436443666
RPL38,0.0748794940004,0.609707187786,0.553009726131,0.790245603021
RPL4,0.0183292183731,0.829342952399,0.230044244764,0.916125154036
RPL5,-0.0545027926084,0.675817081735,-0.450306696268,0.825672572921
RPL6,0.0373669430908,0.790746284674,0.283661752169,0.895000420896
RPL7,-0.172361030412,0.475610481875,-0.786392356255,0.687878017136
RPL7A,-0.0304629760278,0.849254955689,-0.202710222443,0.924856287056
RPL8,0.0455695153183,0.438937452382,0.858660720554,0.664239279818
RPLP0,-0.211881509356,0.517809115571,-0.708377150071,0.725200153193
RPLP1,0.32648672943,0.0963332156884,2.16513637032,0.274596428409
RPLP2,-0.206673453668,0.1693125481,-1.67465988947,0.378311751311
RPN1,-0.0163561465912,0.943404076189,-0.0755509391238,0.973066881066
RPN2,0.112560165427,0.806576951032,0.261559611111,0.903169309013
RPS10,0.28442160563,0.277197738475,1.25684306825,0.507389376659
RPS11,-0.117636805835,0.186983791844,-1.59025476596,0.398971230272
RPS12,-0.28885356846,0.244068236799,-1.36472281032,0.469583449044
RPS13,-0.0525576658194,0.671753326502,-0.456448191533,0.823837830664
RPS14,-0.0995531424806,0.270519685828,-1.27754553227,0.502687213665
RPS15,0.00873295922635,0.938071010833,0.082689565194,0.972105271616
RPS15A,-0.213462292978,0.154627285865,-1.75215094674,0.362608395607
RPS16,-0.21583569109,0.00767498638159,-4.96568737589,0.0625937778232
RPS18,-0.118350443329,0.0474625913024,-2.82755595459,0.175947181899
RPS19,-0.0532378950285,0.460017071734,-0.816562605356,0.67171066391
RPS2,-0.0991408686144,0.492176912533,-0.75516603871,0.700791180987
RPS20,-0.0498642730174,0.506521278572,-0.728764874615,0.715662403219
RPS21,-0.0966981215402,0.102554897667,-2.10944261053,0.286763028144
RPS23,-0.0441843285191,0.691991289288,-0.42605876791,0.835399382177
RPS24,0.0539521418564,0.386839724545,0.970305141861,0.615922685067
RPS25,-0.0290184701832,0.414138831755,-0.910339248121,0.643339476207
RPS26,0.139297228419,0.45220485268,0.831981176383,0.668774989661
RPS27A,0.030134023665,0.0524517086345,2.72983839138,0.184650139749
RPS28,0.0143576683261,0.486464390708,0.765841660652,0.696218793741
RPS3,-0.148907352425,0.0386115140232,-3.03445389979,0.157013026554
RPS3A,-0.0457486160281,0.520245689605,-0.70401912371,0.725308234934
RPS4X,-0.0805381455671,0.248899872717,-1.3481311345,0.474375379871
RPS5,-0.501806177858,0.323867901587,-1.12409610499,0.55529102033
RPS6,-0.0980262673289,0.272378593805,-1.27173393183,0.502958208436
RPS7,0.0669453139293,0.658462614788,0.476679648382,0.813655823661
RPS8,-0.045052272433,0.549220207211,-0.653285590337,0.748638580888
RPS9,-0.0812361547354,0.654178842702,-0.483249575488,0.810212152024
RPSA,0.0512075449718,0.192917540239,1.56375741397,0.404028230408
RRAS2,0.393906671601,0.00627348560555,5.25554296491,0.0593468348636
RRM2,0.248785804789,0.0869989354982,2.25668503823,0.251902243218
RRP15,0.165050866203,0.755891247174,0.332950523897,0.878512738534
RRS1,0.176777201733,0.322331010178,1.1281753859,0.55407719314
RSL1D1,-0.0951334716369,0.594469067865,-0.577632219716,0.782807844583
RSU1,0.148948324936,0.151892582905,1.76743932026,0.359007441531
RTCB,-0.274653275841,0.0351284937504,-3.13167383771,0.146086767211
RTN4,0.241341229479,0.476215226206,0.7852378957,0.687997758452
RUFY1,0.159439620819,0.38542417549,0.973511727543,0.615002923499
RUNX1T1,-0.15252751109,0.026718690773,-3.42250416236,0.12776233894
RUVBL1,-0.14553128858,0.127366894332,-1.91934924501,0.321815147813
RUVBL2,-0.198282745416,0.000941412542542,-8.74704979586,0.02512715659
RWDD1,0.206038293702,0.438758793325,0.859024394497,0.664239279818
RWDD2B,0.148613255716,0.0510602427832,2.75597239869,0.182375757678
S100A10,-0.162676234504,0.148848226584,-1.7848069968,0.354722721794
S100A11,-0.274234060691,0.184759995842,-1.6004095202,0.396888680448
S100A13,-0.253084639648,0.0130311421367,-4.26216274181,0.0846447639673
S100A16,0.0553295844637,0.51588042469,0.711837405998,0.724008091247
S100A3,-0.273351730015,0.028725504481,-3.34411772425,0.132191349775
S100A4,0.145675756954,0.308818023074,1.16483381597,0.54098431727
S100A6,0.0393324206397,0.553616040252,0.645754691156,0.750423219843
SAE1,-0.0010027122833,0.988105796027,-0.0158597696679,0.993902110165
SAMHD1,-0.0798548341164,0.302136372961,-1.18351299295,0.536968759693
SARS,-0.0864530040872,0.834956716684,-0.22231758038,0.91626589085
SBDS,0.00898576254205,0.888754964562,0.14901204297,0.945097615848
SCFD1,-0.176056334177,0.0155493268439,-4.04425018691,0.0943267321322
SCG2,0.0289021738299,0.868617870617,0.176308706571,0.933929783931
SCIN,-2.52296069031,0.000989440849149,-8.634202673,0.0255492161785
SCP2,0.113403895036,0.162484179576,1.70977172377,0.369021694839
SCRN1,-0.040665904997,0.756910468249,-0.331495868646,0.878512738534
SDCCAG8,-0.314791358912,0.00070956036845,-9.41446001718,0.0231474360197
SDF4,-0.0210316204888,0.882435657754,-0.157562099004,0.942934534293
